year,record,primary_area,LA,STTS,grammar_req,EthCode,review
2017,8264,!,Out,91,NotYes,AppendedBlankField,AppendedBlankField
2017,8265,!,Out,88,NotYes,AppendedBlankField,AppendedBlankField
2017,8266,!,Out,152,Y,AppendedBlankField,AppendedBlankField
2017,8267,!,Out,103,NotYes,WHB,AppendedBlankField
2017,8268,!,Out,72,NotYes,AppendedBlankField,AppendedBlankField
2017,8269,!,Out,139,Y,AppendedBlankField,AppendedBlankField
2017,8270,!,Buckinghamshire,125,Y,WHB,AppendedBlankField
2017,8271,!,Out,79,NotYes,WHB,AppendedBlankField
2017,8272,!,Out,120,NotYes,WHB,No
2017,8273,!,Out,132,Y,AIN,AppendedBlankField
2017,8274,!,Out,79,NotYes,AppendedBlankField,AppendedBlankField
2017,8275,!,Out,102,NotYes,MissingEthnicity,No
2017,8276,!,Out,145,Y,AppendedBlankField,AppendedBlankField
2017,8277,!,Out,100,NotYes,WOB,AppendedBlankField
2017,8278,!,Out,127,Y,AppendedBlankField,AppendedBlankField
2017,8279,!,Out,90,NotYes,WEN,AppendedBlankField
2017,8280,!,Out,105,NotYes,WHB,AppendedBlankField
2017,8281,!,Out,119,NotYes,WHB,AppendedBlankField
2017,8282,!,Out,133,Y,AIN,AppendedBlankField
2017,8283,!,Out,128,Y,AppendedBlankField,AppendedBlankField
2017,8284,!,Out,99,NotYes,AppendedBlankField,AppendedBlankField
2017,8285,!,Out,108,NotYes,ABA,AppendedBlankField
2017,8286,!,Out,137,Y,AIN,AppendedBlankField
2017,8287,!,Out,145,Y,AppendedBlankField,AppendedBlankField
2017,8288,!,Out,143,Y,AppendedBlankField,AppendedBlankField
2017,8289,!,Out,113,NotYes,ASR,AppendedBlankField
2017,8290,!,Out,123,Y,AIN,AppendedBlankField
2017,8291,!,Out,157,Y,AppendedBlankField,AppendedBlankField
2017,8292,!,Buckinghamshire,131,Y,APK,AppendedBlankField
2017,8293,!,Buckinghamshire,44,NotYes,WHB,AppendedBlankField
2017,8294,!,Buckinghamshire,77,NotYes,WHB,AppendedBlankField
2017,8295,!,Buckinghamshire,28,NotYes,APK,AppendedBlankField
2017,8296,!,Buckinghamshire,128,Y,WHB,AppendedBlankField
2017,8297,!,Buckinghamshire,116,Y,REF,Yes
2017,8298,!,Buckinghamshire,102,NotYes,APK,AppendedBlankField
2017,8299,!,Buckinghamshire,85,NotYes,WHB,AppendedBlankField
2017,8300,!,Buckinghamshire,43,NotYes,MWB,AppendedBlankField
2017,8301,!,Buckinghamshire,97,NotYes,WHB,AppendedBlankField
2017,8302,!,Buckinghamshire,100,NotYes,WHB,AppendedBlankField
2017,8303,!,Buckinghamshire,90,NotYes,OEO,AppendedBlankField
2017,8304,!,Buckinghamshire,62,NotYes,WHB,AppendedBlankField
2017,8305,!,Buckinghamshire,58,NotYes,BLB,AppendedBlankField
2017,8306,!,Buckinghamshire,101,NotYes,WHB,AppendedBlankField
2017,8307,!,Buckinghamshire,125,Y,MWA,AppendedBlankField
2017,8308,!,Buckinghamshire,65,NotYes,WHB,AppendedBlankField
2017,8309,!,Buckinghamshire,82,NotYes,NOT,AppendedBlankField
2017,8310,!,Buckinghamshire,74,NotYes,WHB,AppendedBlankField
2017,8311,!,Buckinghamshire,108,NotYes,BLF,AppendedBlankField
2017,8312,!,Buckinghamshire,84,NotYes,WHB,AppendedBlankField
2017,8313,!,Buckinghamshire,93,NotYes,WHB,AppendedBlankField
2017,8314,!,Buckinghamshire,105,NotYes,WHB,No
2017,8315,!,Buckinghamshire,55,NotYes,WHB,AppendedBlankField
2017,8316,!,Buckinghamshire,81,NotYes,WHB,AppendedBlankField
2017,8317,!,Buckinghamshire,88,NotYes,WHB,AppendedBlankField
2017,8318,!,Buckinghamshire,52,NotYes,WHB,AppendedBlankField
2017,8319,!,Buckinghamshire,132,Y,WHB,AppendedBlankField
2017,8320,!,Buckinghamshire,101,NotYes,WHB,AppendedBlankField
2017,8321,!,Buckinghamshire,113,NotYes,WHB,AppendedBlankField
2017,8322,!,Buckinghamshire,99,NotYes,WHB,AppendedBlankField
2017,8323,!,Buckinghamshire,32,NotYes,WHB,AppendedBlankField
2017,8324,!,Buckinghamshire,106,NotYes,WHB,AppendedBlankField
2017,8325,!,Buckinghamshire,55,NotYes,WHB,AppendedBlankField
2017,8326,!,Buckinghamshire,78,NotYes,WHB,AppendedBlankField
2017,8327,!,Buckinghamshire,60,NotYes,WHB,AppendedBlankField
2017,8328,!,Buckinghamshire,60,NotYes,WHB,AppendedBlankField
2017,8329,!,Buckinghamshire,137,Y,WHA,AppendedBlankField
2017,8330,!,Buckinghamshire,127,Y,APK,AppendedBlankField
2017,8331,!,Buckinghamshire,121,Y,WHB,AppendedBlankField
2017,8332,!,Buckinghamshire,92,NotYes,WHB,AppendedBlankField
2017,8333,!,Buckinghamshire,63,NotYes,WHB,AppendedBlankField
2017,8334,!,Buckinghamshire,105,NotYes,WHB,AppendedBlankField
2017,8335,!,Buckinghamshire,142,Y,APK,AppendedBlankField
2017,8336,!,Buckinghamshire,39,NotYes,WHB,AppendedBlankField
2017,8337,!,Buckinghamshire,87,NotYes,BLF,AppendedBlankField
2017,8338,!,Buckinghamshire,82,NotYes,MWA,AppendedBlankField
2017,8339,!,Buckinghamshire,34,NotYes,APK,AppendedBlankField
2017,8340,!,Buckinghamshire,36,NotYes,WHB,AppendedBlankField
2017,8341,!,Buckinghamshire,94,NotYes,WHB,AppendedBlankField
2017,8342,!,Buckinghamshire,91,NotYes,WHB,AppendedBlankField
2017,8343,!,Buckinghamshire,64,NotYes,WHB,AppendedBlankField
2017,8344,!,Buckinghamshire,125,Y,WHB,AppendedBlankField
2017,8345,!,Buckinghamshire,137,Y,WHB,AppendedBlankField
2017,8346,!,Buckinghamshire,127,Y,WHB,AppendedBlankField
2017,8347,!,Buckinghamshire,77,NotYes,WHB,AppendedBlankField
2017,8348,!,Buckinghamshire,94,NotYes,WHB,AppendedBlankField
2017,8349,!,Buckinghamshire,84,NotYes,WHB,AppendedBlankField
2017,8350,!,Buckinghamshire,47,NotYes,BLF,AppendedBlankField
2017,8351,!,Buckinghamshire,158,Y,AIN,AppendedBlankField
2017,8352,!,Buckinghamshire,42,NotYes,WHB,AppendedBlankField
2017,8353,!,Buckinghamshire,61,NotYes,MOT,AppendedBlankField
2017,8354,!,Buckinghamshire,118,NotYes,WHB,No
2017,8355,!,Buckinghamshire,126,Y,WHB,AppendedBlankField
2017,8356,!,Buckinghamshire,68,NotYes,APK,AppendedBlankField
2017,8357,!,Buckinghamshire,127,Y,WHB,AppendedBlankField
2017,8358,!,Buckinghamshire,70,NotYes,WHB,AppendedBlankField
2017,8359,!,Buckinghamshire,131,Y,AAO,AppendedBlankField
2017,8360,!,Buckinghamshire,52,NotYes,AAO,AppendedBlankField
2017,8361,!,Buckinghamshire,131,Y,WHB,AppendedBlankField
2017,8362,!,Buckinghamshire,90,NotYes,WHB,AppendedBlankField
2017,8363,!,Buckinghamshire,104,NotYes,WHB,AppendedBlankField
2017,8364,!,Buckinghamshire,126,Y,AIN,AppendedBlankField
2017,8365,!,Buckinghamshire,109,NotYes,WHB,AppendedBlankField
2017,8366,!,Buckinghamshire,87,Y,WHB,Yes
2017,8367,!,Buckinghamshire,61,NotYes,WHB,AppendedBlankField
2017,8368,!,Buckinghamshire,89,NotYes,MWB,AppendedBlankField
2017,8369,!,Buckinghamshire,118,Y,APK,Yes
2017,8370,!,Out,56,NotYes,WHB,AppendedBlankField
2017,8371,!,Out,134,Y,ASR,AppendedBlankField
2017,8372,!,Out,135,Y,AIN,AppendedBlankField
2017,8373,!,Out,159,Y,AIN,AppendedBlankField
2017,8374,!,Out,131,Y,AIN,AppendedBlankField
2017,8375,!,Out,57,NotYes,AIN,AppendedBlankField
2017,8376,!,Out,132,Y,AIN,AppendedBlankField
2017,8377,!,Out,166,Y,AppendedBlankField,AppendedBlankField
2017,8378,!,Out,115,NotYes,APK,No
2017,8379,!,Out,49,NotYes,AppendedBlankField,AppendedBlankField
2017,8380,!,Out,135,Y,WHB,AppendedBlankField
2017,8381,!,Out,91,NotYes,AppendedBlankField,AppendedBlankField
2017,8382,!,Out,147,Y,AppendedBlankField,AppendedBlankField
2017,8383,!,Out,141,Y,AppendedBlankField,AppendedBlankField
2017,8384,!,Out,147,Y,APK,AppendedBlankField
2017,8385,!,Out,92,NotYes,AppendedBlankField,AppendedBlankField
2017,8386,!,Out,100,NotYes,AppendedBlankField,AppendedBlankField
2017,8387,!,Out,87,NotYes,AppendedBlankField,AppendedBlankField
2017,8388,!,Out,66,NotYes,AIN,AppendedBlankField
2017,8389,!,Out,80,NotYes,AppendedBlankField,AppendedBlankField
2017,8390,!,Out,130,Y,AppendedBlankField,AppendedBlankField
2017,8391,!,Out,69,NotYes,AppendedBlankField,AppendedBlankField
2017,8392,!,Out,98,NotYes,AppendedBlankField,AppendedBlankField
2017,8393,!,Out,95,NotYes,AppendedBlankField,AppendedBlankField
2017,8394,!,Out,146,Y,WHB,AppendedBlankField
2017,8395,!,Out,117,Y,MissingEthnicity,Yes
2017,8396,!,Out,99,NotYes,AppendedBlankField,AppendedBlankField
2017,8397,!,Out,119,Y,MissingEthnicity,Yes
2017,8398,!,Out,139,Y,AIN,AppendedBlankField
2017,8399,!,Out,121,Y,ASR,AppendedBlankField
2017,8400,!,Out,120,Y,AIN,Yes
2017,8401,!,Out,79,NotYes,AppendedBlankField,AppendedBlankField
2017,8402,!,Out,85,NotYes,AppendedBlankField,AppendedBlankField
2017,8403,!,Out,139,Y,WES,AppendedBlankField
2017,8404,!,Out,54,NotYes,ASR,AppendedBlankField
2017,8405,!,Out,128,Y,ASR,AppendedBlankField
2017,8406,!,Out,149,Y,AppendedBlankField,AppendedBlankField
2017,8407,!,Out,39,NotYes,AIN,AppendedBlankField
2017,8408,!,Out,148,Y,AIN,AppendedBlankField
2017,8409,!,Out,128,Y,AppendedBlankField,AppendedBlankField
2017,8410,!,Out,139,Y,ASR,AppendedBlankField
2017,8411,!,Out,151,Y,WHB,AppendedBlankField
2017,8412,!,Out,86,NotYes,BLF,No
2017,8413,!,Out,111,NotYes,AppendedBlankField,AppendedBlankField
2017,8414,!,Out,117,Y,AIN,Yes
2017,8415,!,Out,99,NotYes,AppendedBlankField,AppendedBlankField
2017,8416,!,Out,104,NotYes,AIN,AppendedBlankField
2017,8417,!,Out,71,NotYes,AppendedBlankField,AppendedBlankField
2017,8418,!,Out,121,Y,AppendedBlankField,AppendedBlankField
2017,8419,!,Out,86,NotYes,WHB,AppendedBlankField
2017,8420,!,Out,50,NotYes,AppendedBlankField,AppendedBlankField
2017,8421,!,Buckinghamshire,133,Y,AppendedBlankField,AppendedBlankField
2017,8422,!,Out,110,NotYes,AIN,No
2017,8423,!,Out,130,Y,BLF,AppendedBlankField
2017,8424,!,Out,131,Y,AAO,AppendedBlankField
2017,8425,!,Buckinghamshire,74,NotYes,WHB,AppendedBlankField
2017,8426,!,Buckinghamshire,88,NotYes,WHB,AppendedBlankField
2017,8427,!,Buckinghamshire,34,NotYes,WHB,AppendedBlankField
2017,8428,!,Buckinghamshire,63,NotYes,WHB,AppendedBlankField
2017,8429,!,Buckinghamshire,89,NotYes,WHB,AppendedBlankField
2017,8430,!,Buckinghamshire,43,NotYes,WHB,AppendedBlankField
2017,8431,!,Buckinghamshire,86,NotYes,WHB,AppendedBlankField
2017,8432,!,Buckinghamshire,113,NotYes,WHB,AppendedBlankField
2017,8433,!,Buckinghamshire,128,Y,WHB,AppendedBlankField
2017,8434,!,Buckinghamshire,66,NotYes,WHB,AppendedBlankField
2017,8435,!,Buckinghamshire,141,Y,WHB,AppendedBlankField
2017,8436,!,Buckinghamshire,33,NotYes,WHB,AppendedBlankField
2017,8437,!,Buckinghamshire,130,Y,WHA,AppendedBlankField
2017,8438,!,Buckinghamshire,117,Y,APK,Yes
2017,8439,!,Buckinghamshire,56,NotYes,WHB,AppendedBlankField
2017,8440,!,Buckinghamshire,119,Y,WHB,Yes
2017,8441,!,Buckinghamshire,147,Y,WHB,AppendedBlankField
2017,8442,!,Buckinghamshire,79,NotYes,WHB,AppendedBlankField
2017,8443,!,Buckinghamshire,139,Y,WHB,AppendedBlankField
2017,8444,!,Buckinghamshire,90,NotYes,WHB,AppendedBlankField
2017,8445,!,Buckinghamshire,39,NotYes,WHB,AppendedBlankField
2017,8446,!,Buckinghamshire,133,Y,WHA,AppendedBlankField
2017,8447,!,Buckinghamshire,130,Y,WHB,AppendedBlankField
2017,8448,!,Buckinghamshire,124,Y,WHB,AppendedBlankField
2017,8449,!,Buckinghamshire,85,NotYes,WHB,AppendedBlankField
2017,8450,!,Buckinghamshire,101,NotYes,WHB,AppendedBlankField
2017,8451,!,Buckinghamshire,128,Y,WHB,AppendedBlankField
2017,8452,!,Buckinghamshire,144,Y,WHB,AppendedBlankField
2017,8453,!,Buckinghamshire,112,NotYes,WHB,AppendedBlankField
2017,8454,!,Buckinghamshire,132,Y,WHB,AppendedBlankField
2017,8455,!,Buckinghamshire,63,NotYes,WHB,AppendedBlankField
2017,8456,!,Buckinghamshire,84,NotYes,WHB,AppendedBlankField
2017,8457,!,Buckinghamshire,109,NotYes,WHB,No
2017,8458,!,Buckinghamshire,102,NotYes,WHA,AppendedBlankField
2017,8459,!,Buckinghamshire,56,NotYes,WHB,AppendedBlankField
2017,8460,!,Buckinghamshire,99,NotYes,WHB,AppendedBlankField
2017,8461,!,Buckinghamshire,95,NotYes,WHB,AppendedBlankField
2017,8462,!,Buckinghamshire,125,Y,WHB,AppendedBlankField
2017,8463,!,Buckinghamshire,48,NotYes,WHB,AppendedBlankField
2017,8464,!,Buckinghamshire,59,NotYes,WHB,AppendedBlankField
2017,8465,!,Buckinghamshire,138,Y,WHB,AppendedBlankField
2017,8466,!,Buckinghamshire,144,Y,WHA,AppendedBlankField
2017,8467,!,Buckinghamshire,133,Y,AIN,AppendedBlankField
2017,8468,!,Buckinghamshire,149,Y,MOT,AppendedBlankField
2017,8469,!,Buckinghamshire,149,Y,WHB,AppendedBlankField
2017,8470,!,Buckinghamshire,104,NotYes,WHB,No
2017,8471,!,Buckinghamshire,94,NotYes,WHB,AppendedBlankField
2017,8472,!,Buckinghamshire,106,NotYes,WHB,AppendedBlankField
2017,8473,!,Buckinghamshire,135,Y,WHB,AppendedBlankField
2017,8474,!,Buckinghamshire,61,NotYes,WHB,AppendedBlankField
2017,8475,!,Buckinghamshire,142,Y,WHB,AppendedBlankField
2017,8476,!,Buckinghamshire,75,NotYes,WHB,AppendedBlankField
2017,8477,!,Buckinghamshire,101,NotYes,AIN,AppendedBlankField
2017,8478,!,Buckinghamshire,81,NotYes,WHB,AppendedBlankField
2017,8479,!,Buckinghamshire,126,Y,WHB,AppendedBlankField
2017,8480,!,Buckinghamshire,45,NotYes,WHB,AppendedBlankField
2017,8481,!,Buckinghamshire,127,Y,WHB,AppendedBlankField
2017,8482,!,Buckinghamshire,59,NotYes,MOT,AppendedBlankField
2017,8483,!,Buckinghamshire,96,NotYes,WHB,AppendedBlankField
2017,8484,!,Buckinghamshire,156,Y,WHB,AppendedBlankField
2017,8485,!,Buckinghamshire,112,NotYes,WHB,AppendedBlankField
2017,8486,!,Buckinghamshire,62,NotYes,WHB,AppendedBlankField
2017,8487,!,Buckinghamshire,121,Y,WHB,AppendedBlankField
2017,8488,!,Buckinghamshire,48,NotYes,WHB,AppendedBlankField
2017,8489,!,Buckinghamshire,147,Y,WHB,AppendedBlankField
2017,8490,!,Buckinghamshire,61,NotYes,WHB,AppendedBlankField
2017,8491,!,Buckinghamshire,108,NotYes,WHB,AppendedBlankField
2017,8492,!,Buckinghamshire,134,Y,WHB,AppendedBlankField
2017,8493,!,Buckinghamshire,128,Y,WHB,AppendedBlankField
2017,8494,!,Buckinghamshire,115,NotYes,WHB,AppendedBlankField
2017,8495,!,Out,96,NotYes,AIN,AppendedBlankField
2017,8496,!,Out,156,Y,WHB,AppendedBlankField
2017,8497,!,Out,95,NotYes,WEN,AppendedBlankField
2017,8498,!,Out,158,Y,AIN,
2017,8499,!,Out,77,NotYes,AIN,AppendedBlankField
2017,8500,!,Out,140,Y,WEN,AppendedBlankField
2017,8501,!,Out,132,Y,AppendedBlankField,AppendedBlankField
2017,8502,!,Out,106,NotYes,ASR,AppendedBlankField
2017,8503,!,Out,139,Y,AAO,AppendedBlankField
2017,8504,!,Out,144,Y,AppendedBlankField,AppendedBlankField
2017,8505,!,Out,138,Y,AIN,AppendedBlankField
2017,8506,!,Out,109,NotYes,ASR,AppendedBlankField
2017,8507,!,Out,75,NotYes,AIN,AppendedBlankField
2017,8508,!,Out,119,NotYes,AIN,AppendedBlankField
2017,8509,!,Out,143,Y,AIN,AppendedBlankField
2017,8510,!,Out,123,Y,AppendedBlankField,AppendedBlankField
2017,8511,!,Out,143,Y,WHB,AppendedBlankField
2017,8512,!,Out,83,NotYes,AIN,AppendedBlankField
2017,8513,!,Out,159,Y,AppendedBlankField,AppendedBlankField
2017,8514,!,Out,146,Y,AppendedBlankField,AppendedBlankField
2017,8515,!,Out,127,Y,AppendedBlankField,AppendedBlankField
2017,8516,!,Out,154,Y,AIN,AppendedBlankField
2017,8517,!,Buckinghamshire,100,NotYes,WHA,AppendedBlankField
2017,8518,!,Buckinghamshire,43,NotYes,WHB,AppendedBlankField
2017,8519,!,Buckinghamshire,63,NotYes,WHB,AppendedBlankField
2017,8520,!,Buckinghamshire,90,NotYes,WHB,AppendedBlankField
2017,8521,!,Buckinghamshire,55,NotYes,WHB,AppendedBlankField
2017,8522,!,Buckinghamshire,130,Y,WHB,AppendedBlankField
2017,8523,!,Buckinghamshire,47,NotYes,REF,AppendedBlankField
2017,8524,!,Buckinghamshire,53,NotYes,WHB,AppendedBlankField
2017,8525,!,Buckinghamshire,83,NotYes,WHB,AppendedBlankField
2017,8526,!,Buckinghamshire,109,NotYes,WHB,AppendedBlankField
2017,8527,!,Buckinghamshire,100,NotYes,WHB,AppendedBlankField
2017,8528,!,Buckinghamshire,45,NotYes,APK,AppendedBlankField
2017,8529,!,Buckinghamshire,72,NotYes,WHB,AppendedBlankField
2017,8530,!,Buckinghamshire,138,Y,AAO,AppendedBlankField
2017,8531,!,Buckinghamshire,132,Y,MOT,AppendedBlankField
2017,8532,!,Buckinghamshire,110,NotYes,WHB,AppendedBlankField
2017,8533,!,Buckinghamshire,77,NotYes,WHB,AppendedBlankField
2017,8534,!,Buckinghamshire,100,NotYes,WHB,AppendedBlankField
2017,8535,!,Buckinghamshire,147,Y,WHB,AppendedBlankField
2017,8536,!,Buckinghamshire,92,NotYes,WHB,AppendedBlankField
2017,8537,!,Buckinghamshire,84,NotYes,WHB,AppendedBlankField
2017,8538,!,Buckinghamshire,123,Y,WHB,AppendedBlankField
2017,8539,!,Buckinghamshire,91,NotYes,WHB,AppendedBlankField
2017,8540,!,Buckinghamshire,37,NotYes,WHB,AppendedBlankField
2017,8541,!,Buckinghamshire,93,NotYes,WHB,AppendedBlankField
2017,8542,!,Out,132,Y,AppendedBlankField,AppendedBlankField
2017,8543,!,Out,87,NotYes,AppendedBlankField,AppendedBlankField
2017,8544,!,Out,58,NotYes,MBA,AppendedBlankField
2017,8545,!,Out,103,NotYes,AppendedBlankField,AppendedBlankField
2017,8546,!,Out,127,Y,ASR,AppendedBlankField
2017,8547,!,Out,110,NotYes,MissingEthnicity,No
2017,8548,!,Buckinghamshire,47,NotYes,WHB,AppendedBlankField
2017,8549,!,Buckinghamshire,25,NotYes,APK,AppendedBlankField
2017,8550,!,Buckinghamshire,102,NotYes,WHB,No
2017,8551,!,Buckinghamshire,91,NotYes,WHB,AppendedBlankField
2017,8552,!,Buckinghamshire,39,NotYes,WHB,AppendedBlankField
2017,8553,!,Buckinghamshire,134,Y,WHB,AppendedBlankField
2017,8554,!,Buckinghamshire,120,Y,WHB,Yes
2017,8555,!,Buckinghamshire,51,NotYes,WHB,AppendedBlankField
2017,8556,!,Buckinghamshire,70,NotYes,WHB,AppendedBlankField
2017,8557,!,Buckinghamshire,49,NotYes,BLB,AppendedBlankField
2017,8558,!,Buckinghamshire,107,NotYes,WHB,AppendedBlankField
2017,8559,!,Out,92,NotYes,AppendedBlankField,AppendedBlankField
2017,8560,!,Out,155,Y,ASR,AppendedBlankField
2017,8561,!,Out,43,NotYes,BLG,AppendedBlankField
2017,8562,!,Out,112,NotYes,BLF,AppendedBlankField
2017,8563,!,Out,122,Y,AppendedBlankField,AppendedBlankField
2017,8564,!,Out,112,NotYes,APK,AppendedBlankField
2017,8565,!,Out,112,NotYes,AppendedBlankField,AppendedBlankField
2017,8566,!,Out,127,Y,AppendedBlankField,AppendedBlankField
2017,8567,!,Out,128,Y,AppendedBlankField,AppendedBlankField
2017,8568,!,Out,107,NotYes,ASR,AppendedBlankField
2017,8569,!,Buckinghamshire,79,NotYes,WHA,AppendedBlankField
2017,8570,!,Out,121,Y,AIN,AppendedBlankField
2017,8571,!,Out,147,Y,AIN,AppendedBlankField
2017,8572,!,Out,124,Y,AppendedBlankField,AppendedBlankField
2017,8573,!,Out,149,Y,AIN,AppendedBlankField
2017,8574,!,Out,136,Y,AppendedBlankField,AppendedBlankField
2017,8575,!,Out,101,NotYes,ASR,AppendedBlankField
2017,8576,!,Out,84,NotYes,ASR,AppendedBlankField
2017,8577,!,Out,102,NotYes,AppendedBlankField,AppendedBlankField
2017,8578,!,Out,85,NotYes,AppendedBlankField,AppendedBlankField
2017,8579,!,Out,148,Y,AIN,AppendedBlankField
2017,8580,!,Out,146,Y,ASR,AppendedBlankField
2017,8581,!,Out,142,Y,AppendedBlankField,AppendedBlankField
2017,8582,!,Out,150,Y,AIN,AppendedBlankField
2017,8583,!,Out,153,Y,AppendedBlankField,AppendedBlankField
2017,8584,!,Out,150,Y,AIN,AppendedBlankField
2017,8585,!,Out,138,Y,AppendedBlankField,AppendedBlankField
2017,8586,!,Out,134,Y,AppendedBlankField,AppendedBlankField
2017,8587,!,Out,60,NotYes,AppendedBlankField,AppendedBlankField
2017,8588,!,Out,145,Y,AppendedBlankField,AppendedBlankField
2017,8589,!,Out,134,Y,AppendedBlankField,AppendedBlankField
2017,8590,!,Out,116,NotYes,AIN,AppendedBlankField
2017,8591,!,Out,141,Y,AIN,AppendedBlankField
2017,8592,!,Out,142,Y,AppendedBlankField,AppendedBlankField
2017,8593,!,Out,137,Y,AppendedBlankField,AppendedBlankField
2017,8594,!,Buckinghamshire,121,Y,AIN,AppendedBlankField
2017,8595,!,Out,89,NotYes,AppendedBlankField,AppendedBlankField
2017,8596,!,Buckinghamshire,128,Y,WHB,AppendedBlankField
2017,8597,!,Buckinghamshire,28,NotYes,WHB,AppendedBlankField
2017,8598,!,Buckinghamshire,37,NotYes,WHB,AppendedBlankField
2017,8599,!,Buckinghamshire,126,Y,WHB,AppendedBlankField
2017,8600,!,Buckinghamshire,98,NotYes,WHA,AppendedBlankField
2017,8601,!,Buckinghamshire,81,NotYes,WHB,AppendedBlankField
2017,8602,!,Buckinghamshire,51,NotYes,WHB,AppendedBlankField
2017,8603,!,Buckinghamshire,131,Y,WHB,AppendedBlankField
2017,8604,!,Buckinghamshire,69,NotYes,WHB,AppendedBlankField
2017,8605,!,Buckinghamshire,143,Y,WHB,AppendedBlankField
2017,8606,!,Buckinghamshire,127,Y,WHB,AppendedBlankField
2017,8607,!,Buckinghamshire,76,NotYes,WHB,AppendedBlankField
2017,8608,!,Buckinghamshire,47,NotYes,WHB,AppendedBlankField
2017,8609,!,Buckinghamshire,105,NotYes,WHB,No
2017,8610,!,Buckinghamshire,71,NotYes,WHB,AppendedBlankField
2017,8611,!,Buckinghamshire,149,Y,WHB,AppendedBlankField
2017,8612,!,Buckinghamshire,82,NotYes,WHR,AppendedBlankField
2017,8613,!,Buckinghamshire,88,NotYes,WHB,AppendedBlankField
2017,8614,!,Buckinghamshire,144,Y,WHB,AppendedBlankField
2017,8615,!,Buckinghamshire,150,Y,WHB,AppendedBlankField
2017,8616,!,Buckinghamshire,46,NotYes,WHB,AppendedBlankField
2017,8617,!,Buckinghamshire,32,NotYes,WHB,AppendedBlankField
2017,8618,!,Buckinghamshire,53,NotYes,WHB,AppendedBlankField
2017,8619,!,Buckinghamshire,67,NotYes,WHB,AppendedBlankField
2017,8620,!,Buckinghamshire,129,Y,WHB,AppendedBlankField
2017,8621,!,Buckinghamshire,97,NotYes,WHB,AppendedBlankField
2017,8622,!,Buckinghamshire,102,NotYes,WHB,AppendedBlankField
2017,8623,!,Buckinghamshire,29,NotYes,WHB,AppendedBlankField
2017,8624,!,Buckinghamshire,114,NotYes,WHB,AppendedBlankField
2017,8625,!,Buckinghamshire,83,NotYes,WHB,AppendedBlankField
2017,8626,!,Buckinghamshire,59,NotYes,WHB,AppendedBlankField
2017,8627,!,Buckinghamshire,71,NotYes,WHB,AppendedBlankField
2017,8628,!,Buckinghamshire,152,Y,WHB,AppendedBlankField
2017,8629,!,Buckinghamshire,126,Y,MWA,AppendedBlankField
2017,8630,!,Buckinghamshire,88,NotYes,WHB,AppendedBlankField
2017,8631,!,Buckinghamshire,42,NotYes,WHB,AppendedBlankField
2017,8632,!,Buckinghamshire,72,NotYes,WHB,AppendedBlankField
2017,8633,!,Buckinghamshire,102,NotYes,WHB,AppendedBlankField
2017,8634,!,Buckinghamshire,100,NotYes,WHB,AppendedBlankField
2017,8635,!,Buckinghamshire,37,NotYes,WHB,AppendedBlankField
2017,8636,!,Buckinghamshire,65,NotYes,WHB,AppendedBlankField
2017,8637,!,Buckinghamshire,109,NotYes,WHB,AppendedBlankField
2017,8638,!,Buckinghamshire,56,NotYes,WHB,AppendedBlankField
2017,8639,!,Buckinghamshire,38,NotYes,WHB,AppendedBlankField
2017,8640,!,Buckinghamshire,83,NotYes,WHB,AppendedBlankField
2017,8641,!,Buckinghamshire,60,NotYes,WHB,AppendedBlankField
2017,8642,!,Buckinghamshire,26,NotYes,WHB,AppendedBlankField
2017,8643,!,Buckinghamshire,127,Y,WHB,AppendedBlankField
2017,8644,!,Buckinghamshire,80,NotYes,WHB,AppendedBlankField
2017,8645,!,Buckinghamshire,134,Y,WHB,AppendedBlankField
2017,8646,!,Buckinghamshire,102,NotYes,WHB,AppendedBlankField
2017,8647,!,Buckinghamshire,96,NotYes,WHB,AppendedBlankField
2017,8648,!,Buckinghamshire,58,NotYes,WHB,AppendedBlankField
2017,8649,!,Buckinghamshire,96,NotYes,WHB,AppendedBlankField
2017,8650,!,Buckinghamshire,105,NotYes,WHB,No
2017,8651,!,Buckinghamshire,72,NotYes,WHB,AppendedBlankField
2017,8652,!,Buckinghamshire,90,NotYes,WHB,AppendedBlankField
2017,8653,!,Buckinghamshire,140,Y,AIN,AppendedBlankField
2017,8654,!,Buckinghamshire,138,Y,WHB,AppendedBlankField
2017,8655,!,Buckinghamshire,140,Y,WHB,AppendedBlankField
2017,8656,!,Buckinghamshire,145,Y,WHB,AppendedBlankField
2017,8657,!,Buckinghamshire,151,Y,WHB,AppendedBlankField
2017,8658,!,Buckinghamshire,111,NotYes,WHB,AppendedBlankField
2017,8659,!,Buckinghamshire,40,NotYes,WHB,AppendedBlankField
2017,8660,!,Buckinghamshire,74,NotYes,WHB,AppendedBlankField
2017,8661,!,Buckinghamshire,135,Y,WHB,AppendedBlankField
2017,8662,!,Buckinghamshire,64,NotYes,WHB,AppendedBlankField
2017,8663,!,Buckinghamshire,42,NotYes,WHB,AppendedBlankField
2017,8664,!,Buckinghamshire,72,NotYes,WHB,AppendedBlankField
2017,8665,!,Buckinghamshire,128,Y,WHB,AppendedBlankField
2017,8666,!,Buckinghamshire,131,Y,WHB,AppendedBlankField
2017,8667,!,Buckinghamshire,69,NotYes,MWB,AppendedBlankField
