year,record,primary_area,LA,STTS,grammar_req,EthCode,review
2018,4272,!,Buckinghamshire,71,NotYes,APK,AppendedBlankField
2018,4273,!,Buckinghamshire,94,NotYes,APK,AppendedBlankField
2018,4274,!,Out,98,NotYes,APK,No
2018,4275,!,Out,126,Y,AIN,AppendedBlankField
2018,4276,!,Buckinghamshire,99,NotYes,WHB,AppendedBlankField
2018,4277,!,Buckinghamshire,86,NotYes,WHB,AppendedBlankField
2018,4278,!,Buckinghamshire,139,Y,AIN,AppendedBlankField
2018,4279,!,Out,139,Y,NOT,AppendedBlankField
2018,4280,!,Out,146,Y,AppendedBlankField,AppendedBlankField
2018,4281,!,Out,126,Y,WHB,AppendedBlankField
2018,4282,!,Buckinghamshire,86,NotYes,WHB,AppendedBlankField
2018,4283,!,Buckinghamshire,81,NotYes,WHB,AppendedBlankField
2018,4284,!,Out,133,Y,BLF,AppendedBlankField
2018,4285,!,Buckinghamshire,106,NotYes,WHA,AppendedBlankField
2018,4286,!,Buckinghamshire,96,NotYes,BLB,AppendedBlankField
2018,4287,!,Out,115,NotYes,AIN,AppendedBlankField
2018,4288,!,Buckinghamshire,111,NotYes,WHB,AppendedBlankField
2018,4289,!,Out,116,NotYes,NOT,AppendedBlankField
2018,4290,!,Out,109,NotYes,AIN,AppendedBlankField
2018,4291,!,Buckinghamshire,114,Y,WHB,Yes
2018,4292,!,Out,108,NotYes,AIN,AppendedBlankField
2018,4293,!,Out,108,NotYes,AIN,AppendedBlankField
2018,4294,!,Out,114,NotYes,WHA,AppendedBlankField
2018,4295,!,Buckinghamshire,100,NotYes,REF,AppendedBlankField
2018,4296,!,Buckinghamshire,86,NotYes,ABA,AppendedBlankField
2018,4297,!,Out,86,NotYes,AAO,AppendedBlankField
2018,4298,!,Out,91,NotYes,NOT,AppendedBlankField
2018,4299,!,Out,96,NotYes,AIN,AppendedBlankField
2018,4300,!,Out,101,NotYes,APK,AppendedBlankField
2018,4301,!,Buckinghamshire,75,NotYes,WHB,AppendedBlankField
2018,4302,!,Out,120,NotYes,AAO,No
2018,4303,!,Out,101,NotYes,BLF,AppendedBlankField
2018,4304,!,Buckinghamshire,110,NotYes,WHB,AppendedBlankField
2018,4305,!,Buckinghamshire,68,NotYes,APK,AppendedBlankField
2018,4306,!,Buckinghamshire,101,NotYes,APK,AppendedBlankField
2018,4307,!,Buckinghamshire,88,NotYes,WHB,AppendedBlankField
2018,4308,!,Buckinghamshire,128,Y,WHB,AppendedBlankField
2018,4309,!,Out,135,Y,AIN,AppendedBlankField
2018,4310,!,Buckinghamshire,77,NotYes,WHA,AppendedBlankField
2018,4311,!,Buckinghamshire,132,Y,WHB,AppendedBlankField
2018,4312,!,Out,142,Y,AIN,AppendedBlankField
2018,4313,!,Out,94,NotYes,BLF,AppendedBlankField
2018,4314,!,Buckinghamshire,118,Y,WHB,Yes
2018,4315,!,Buckinghamshire,127,Y,WHA,AppendedBlankField
2018,4316,!,Buckinghamshire,122,Y,WHB,AppendedBlankField
2018,4317,!,Out,87,NotYes,WHB,AppendedBlankField
2018,4318,!,Out,114,NotYes,BLF,AppendedBlankField
2018,4319,!,Out,140,Y,WHB,AppendedBlankField
2018,4320,!,Out,149,Y,AIN,AppendedBlankField
2018,4321,!,Out,122,Y,AIN,AppendedBlankField
2018,4322,!,Buckinghamshire,139,Y,AIN,AppendedBlankField
2018,4323,!,Out,102,NotYes,WHB,AppendedBlankField
2018,4324,!,Out,119,NotYes,BLB,No
2018,4325,!,Out,84,NotYes,APK,AppendedBlankField
2018,4326,!,Buckinghamshire,132,Y,CHE,AppendedBlankField
2018,4327,!,Buckinghamshire,76,NotYes,WHB,AppendedBlankField
2018,4328,!,Buckinghamshire,86,NotYes,APK,AppendedBlankField
2018,4329,!,Out,111,NotYes,WHA,AppendedBlankField
2018,4330,!,Out,92,NotYes,REF,AppendedBlankField
2018,4331,!,Buckinghamshire,102,NotYes,WHA,AppendedBlankField
2018,4332,!,Out,119,NotYes,MWA,AppendedBlankField
2018,4333,!,Buckinghamshire,79,NotYes,APK,AppendedBlankField
2018,4334,!,Buckinghamshire,93,NotYes,WHB,AppendedBlankField
2018,4335,!,Out,150,Y,AAO,AppendedBlankField
2018,4336,!,Out,137,Y,AIN,AppendedBlankField
2018,4337,!,Out,126,Y,APK,AppendedBlankField
2018,4338,!,Buckinghamshire,88,NotYes,WHB,AppendedBlankField
2018,4339,!,Buckinghamshire,81,NotYes,WHT,AppendedBlankField
2018,4340,!,Buckinghamshire,107,NotYes,WHB,AppendedBlankField
2018,4341,!,Buckinghamshire,89,NotYes,WHB,AppendedBlankField
2018,4342,!,Buckinghamshire,91,NotYes,WHB,AppendedBlankField
2018,4343,!,Buckinghamshire,124,Y,WHB,AppendedBlankField
2018,4344,!,Buckinghamshire,139,Y,WHB,AppendedBlankField
2018,4345,!,Buckinghamshire,129,Y,APK,AppendedBlankField
2018,4346,!,Buckinghamshire,95,NotYes,MWB,AppendedBlankField
2018,4347,!,Buckinghamshire,121,Y,AIN,AppendedBlankField
2018,4348,!,Buckinghamshire,112,NotYes,WHB,AppendedBlankField
2018,4349,!,Buckinghamshire,105,NotYes,AIN,AppendedBlankField
2018,4350,!,Buckinghamshire,116,NotYes,WHB,No
2018,4351,!,Buckinghamshire,129,Y,WHB,AppendedBlankField
2018,4352,!,Buckinghamshire,117,NotYes,WHB,No
2018,4353,!,Buckinghamshire,132,Y,CHE,AppendedBlankField
2018,4354,!,Out,104,NotYes,AIN,AppendedBlankField
2018,4355,!,Out,138,Y,AIN,AppendedBlankField
2018,4356,!,Out,119,NotYes,AIN,AppendedBlankField
2018,4357,!,Buckinghamshire,88,NotYes,WHB,AppendedBlankField
2018,4358,!,Buckinghamshire,142,Y,WHB,AppendedBlankField
2018,4359,!,Buckinghamshire,135,Y,WHB,AppendedBlankField
2018,4360,!,Out,106,NotYes,AAO,AppendedBlankField
2018,4361,!,Out,117,NotYes,AIN,AppendedBlankField
2018,4362,!,Out,85,NotYes,ABA,AppendedBlankField
2018,4363,!,Buckinghamshire,116,NotYes,WHB,AppendedBlankField
2018,4364,!,Out,129,Y,AIN,AppendedBlankField
2018,4365,!,Buckinghamshire,101,NotYes,APK,AppendedBlankField
2018,4366,!,Out,129,Y,AAO,AppendedBlankField
2018,4367,!,Out,97,NotYes,AIN,AppendedBlankField
2018,4368,!,Buckinghamshire,147,Y,BLG,AppendedBlankField
2018,4369,!,Buckinghamshire,107,NotYes,AIN,AppendedBlankField
2018,4370,!,Buckinghamshire,106,NotYes,WHB,AppendedBlankField
2018,4371,!,Buckinghamshire,66,NotYes,WHB,AppendedBlankField
2018,4372,!,Out,117,NotYes,WHB,AppendedBlankField
2018,4373,!,Out,153,Y,AIN,AppendedBlankField
2018,4374,!,Buckinghamshire,101,NotYes,WHB,AppendedBlankField
2018,4375,!,Out,110,NotYes,REF,AppendedBlankField
2018,4376,!,Buckinghamshire,88,NotYes,WHB,AppendedBlankField
2018,4377,!,Buckinghamshire,137,Y,AIN,AppendedBlankField
2018,4378,!,Buckinghamshire,125,Y,WHA,AppendedBlankField
2018,4379,!,Buckinghamshire,125,Y,AIN,AppendedBlankField
2018,4380,!,Buckinghamshire,118,NotYes,WHB,No
2018,4381,!,Buckinghamshire,85,NotYes,AIN,AppendedBlankField
2018,4382,!,Buckinghamshire,132,Y,AAO,AppendedBlankField
2018,4383,!,Buckinghamshire,124,Y,WHB,AppendedBlankField
2018,4384,!,Buckinghamshire,101,NotYes,AAO,AppendedBlankField
2018,4385,!,Buckinghamshire,131,Y,WHB,AppendedBlankField
2018,4386,!,Buckinghamshire,89,NotYes,WHB,AppendedBlankField
2018,4387,!,Buckinghamshire,101,NotYes,WHB,AppendedBlankField
2018,4388,!,Out,139,Y,AIN,AppendedBlankField
2018,4389,!,Buckinghamshire,81,NotYes,WHB,AppendedBlankField
2018,4390,!,Buckinghamshire,98,NotYes,WHB,AppendedBlankField
2018,4391,!,Out,129,Y,BLF,AppendedBlankField
2018,4392,!,Buckinghamshire,131,Y,MWA,AppendedBlankField
2018,4393,!,Buckinghamshire,125,Y,WHB,AppendedBlankField
2018,4394,!,Out,148,Y,REF,AppendedBlankField
2018,4395,!,Out,128,Y,WHA,AppendedBlankField
2018,4396,!,Buckinghamshire,122,Y,WHB,AppendedBlankField
2018,4397,!,Buckinghamshire,118,NotYes,WHA,No
2018,4398,!,Buckinghamshire,134,Y,WHB,AppendedBlankField
2018,4399,!,Buckinghamshire,112,NotYes,WHB,AppendedBlankField
2018,4400,!,Out,110,NotYes,AIN,AppendedBlankField
2018,4401,!,Out,110,NotYes,WHB,No
2018,4402,!,Buckinghamshire,124,Y,APK,AppendedBlankField
2018,4403,!,Out,128,Y,WHA,AppendedBlankField
2018,4404,!,Buckinghamshire,100,NotYes,MOT,AppendedBlankField
2018,4405,!,Buckinghamshire,119,Y,WHB,Yes
2018,4406,!,Out,102,NotYes,WHB,AppendedBlankField
2018,4407,!,Out,72,NotYes,BLB,AppendedBlankField
2018,4408,!,Buckinghamshire,121,Y,WHB,AppendedBlankField
2018,4409,!,Buckinghamshire,73,NotYes,WHB,AppendedBlankField
2018,4410,!,Out,93,NotYes,WHA,AppendedBlankField
2018,4411,!,Out,129,Y,NOT,AppendedBlankField
2018,4412,!,Buckinghamshire,112,NotYes,REF,AppendedBlankField
2018,4413,!,Out,129,Y,AAO,AppendedBlankField
2018,4414,!,Out,135,Y,AAO,AppendedBlankField
2018,4415,!,Buckinghamshire,64,NotYes,WHA,AppendedBlankField
2018,4416,!,Buckinghamshire,138,Y,WHB,AppendedBlankField
2018,4417,!,Out,139,Y,AIN,AppendedBlankField
2018,4418,!,Buckinghamshire,112,NotYes,WHB,No
2018,4419,!,Buckinghamshire,137,Y,WHB,AppendedBlankField
2018,4420,!,Out,93,NotYes,WHB,AppendedBlankField
2018,4421,!,Buckinghamshire,121,Y,WHB,AppendedBlankField
2018,4422,!,Buckinghamshire,102,NotYes,WHB,AppendedBlankField
2018,4423,!,Out,117,NotYes,MWA,AppendedBlankField
2018,4424,!,Buckinghamshire,101,NotYes,WHB,AppendedBlankField
2018,4425,!,Buckinghamshire,78,NotYes,WHB,AppendedBlankField
2018,4426,!,Buckinghamshire,97,NotYes,WHB,AppendedBlankField
2018,4427,!,Out,110,NotYes,WHB,AppendedBlankField
2018,4428,!,Buckinghamshire,119,Y,AIN,Yes
2018,4429,!,Buckinghamshire,76,NotYes,APK,AppendedBlankField
2018,4430,!,Buckinghamshire,66,NotYes,OEO,AppendedBlankField
2018,4431,!,Out,108,NotYes,BLF,AppendedBlankField
2018,4432,!,Buckinghamshire,131,Y,WHB,AppendedBlankField
2018,4433,!,Out,137,Y,REF,AppendedBlankField
2018,4434,!,Buckinghamshire,139,Y,WHB,AppendedBlankField
2018,4435,!,Buckinghamshire,126,Y,WHB,AppendedBlankField
2018,4436,!,Buckinghamshire,124,Y,WHB,AppendedBlankField
2018,4437,!,Buckinghamshire,114,NotYes,AIN,No
2018,4438,!,Buckinghamshire,127,Y,AIN,AppendedBlankField
2018,4439,!,Out,102,NotYes,APK,AppendedBlankField
2018,4440,!,Out,140,Y,BLF,AppendedBlankField
2018,4441,!,Buckinghamshire,85,NotYes,MWA,AppendedBlankField
2018,4442,!,Buckinghamshire,99,NotYes,WHB,AppendedBlankField
2018,4443,!,Out,101,NotYes,REF,AppendedBlankField
2018,4444,!,Buckinghamshire,139,Y,WHB,AppendedBlankField
2018,4445,!,Out,111,NotYes,AIN,AppendedBlankField
2018,4446,!,Buckinghamshire,134,Y,WHB,AppendedBlankField
2018,4447,!,Buckinghamshire,130,Y,WHB,AppendedBlankField
2018,4448,!,Buckinghamshire,76,NotYes,APK,AppendedBlankField
2018,4449,!,Out,143,Y,AIN,AppendedBlankField
2018,4450,!,Buckinghamshire,86,NotYes,WHB,AppendedBlankField
2018,4451,!,Buckinghamshire,125,Y,MWA,AppendedBlankField
2018,4452,!,Buckinghamshire,85,NotYes,WHB,AppendedBlankField
2018,4453,!,Buckinghamshire,106,NotYes,AIN,AppendedBlankField
2018,4454,!,Buckinghamshire,112,NotYes,WHB,AppendedBlankField
2018,4455,!,Buckinghamshire,94,NotYes,WHB,AppendedBlankField
2018,4456,!,Buckinghamshire,93,NotYes,MOT,AppendedBlankField
2018,4457,!,Buckinghamshire,124,Y,WHB,AppendedBlankField
2018,4458,!,Out,100,NotYes,BLB,AppendedBlankField
2018,4459,!,Buckinghamshire,112,NotYes,WHB,AppendedBlankField
2018,4460,!,Out,106,NotYes,WHB,AppendedBlankField
2018,4461,!,Out,83,NotYes,BLF,AppendedBlankField
2018,4462,!,Buckinghamshire,78,NotYes,WHB,AppendedBlankField
2018,4463,!,Buckinghamshire,102,NotYes,WHB,AppendedBlankField
2018,4464,!,Buckinghamshire,118,Y,WHB,Yes
2018,4465,!,Out,117,NotYes,AIN,AppendedBlankField
2018,4466,!,Buckinghamshire,94,NotYes,APK,AppendedBlankField
2018,4467,!,Buckinghamshire,89,NotYes,WHB,AppendedBlankField
2018,4468,!,Buckinghamshire,82,NotYes,CHE,AppendedBlankField
2018,4469,!,Buckinghamshire,123,Y,WHB,AppendedBlankField
2018,4470,!,Buckinghamshire,78,NotYes,APK,AppendedBlankField
2018,4471,!,Buckinghamshire,131,Y,AAO,AppendedBlankField
2018,4472,!,Buckinghamshire,83,NotYes,WHB,AppendedBlankField
2018,4473,!,Buckinghamshire,106,NotYes,WHB,No
2018,4474,!,Buckinghamshire,113,NotYes,WHB,No
2018,4475,!,Out,124,Y,NOT,AppendedBlankField
2018,4476,!,Out,111,NotYes,NOT,AppendedBlankField
2018,4477,!,Buckinghamshire,110,NotYes,WHB,AppendedBlankField
2018,4478,!,Buckinghamshire,79,NotYes,APK,AppendedBlankField
2018,4479,!,Buckinghamshire,108,NotYes,WHB,No
2018,4480,!,Buckinghamshire,116,NotYes,WHB,AppendedBlankField
2018,4481,!,Buckinghamshire,116,NotYes,WHB,AppendedBlankField
2018,4482,!,Buckinghamshire,68,NotYes,APK,AppendedBlankField
2018,4483,!,Out,115,Y,WHB,Yes
2018,4484,!,Out,133,Y,NOT,AppendedBlankField
2018,4485,!,Out,105,NotYes,AAO,AppendedBlankField
2018,4486,!,Out,133,Y,REF,AppendedBlankField
2018,4487,!,Buckinghamshire,75,NotYes,WHA,AppendedBlankField
2018,4488,!,Buckinghamshire,93,NotYes,WHB,AppendedBlankField
2018,4489,!,Buckinghamshire,91,NotYes,WHB,AppendedBlankField
2018,4490,!,Out,114,NotYes,BLB,AppendedBlankField
2018,4491,!,Out,129,Y,WHB,AppendedBlankField
2018,4492,!,Out,145,Y,AIN,AppendedBlankField
2018,4493,!,Out,145,Y,AIN,AppendedBlankField
2018,4494,!,Out,131,Y,WHB,AppendedBlankField
2018,4495,!,Out,115,NotYes,AAO,AppendedBlankField
2018,4496,!,Out,144,Y,AIN,AppendedBlankField
2018,4497,!,Out,127,Y,AIN,AppendedBlankField
2018,4498,!,Buckinghamshire,81,NotYes,WHB,AppendedBlankField
2018,4499,!,Buckinghamshire,128,Y,WHB,AppendedBlankField
2018,4500,!,Out,115,NotYes,WHA,AppendedBlankField
2018,4501,!,Buckinghamshire,93,NotYes,AAO,AppendedBlankField
2018,4502,!,Buckinghamshire,129,Y,CHE,AppendedBlankField
2018,4503,!,Out,140,Y,NOT,AppendedBlankField
2018,4504,!,Buckinghamshire,90,NotYes,APK,AppendedBlankField
2018,4505,!,Out,95,NotYes,APK,AppendedBlankField
2018,4506,!,Buckinghamshire,90,NotYes,BLF,AppendedBlankField
2018,4507,!,Out,106,NotYes,APK,AppendedBlankField
2018,4508,!,Buckinghamshire,90,NotYes,WHB,AppendedBlankField
2018,4509,!,Buckinghamshire,120,Y,WHB,Yes
2018,4510,!,Out,131,Y,AIN,AppendedBlankField
2018,4511,!,Buckinghamshire,127,Y,MWA,AppendedBlankField
2018,4512,!,Buckinghamshire,82,NotYes,WHB,AppendedBlankField
2018,4513,!,Buckinghamshire,96,NotYes,WHB,AppendedBlankField
2018,4514,!,Out,111,NotYes,AIN,AppendedBlankField
2018,4515,!,Buckinghamshire,127,Y,WHB,AppendedBlankField
2018,4516,!,Buckinghamshire,95,NotYes,WHB,AppendedBlankField
2018,4517,!,Buckinghamshire,82,NotYes,WHB,AppendedBlankField
2018,4518,!,Buckinghamshire,94,NotYes,WHB,AppendedBlankField
2018,4519,!,Out,131,Y,APK,AppendedBlankField
2018,4520,!,Out,143,Y,AIN,AppendedBlankField
2018,4521,!,Buckinghamshire,129,Y,AIN,AppendedBlankField
2018,4522,!,Out,100,NotYes,BLF,AppendedBlankField
2018,4523,!,Buckinghamshire,129,Y,WHB,AppendedBlankField
2018,4524,!,Buckinghamshire,102,NotYes,BLF,AppendedBlankField
2018,4525,!,Buckinghamshire,101,NotYes,WHA,AppendedBlankField
2018,4526,!,Buckinghamshire,137,Y,WHB,AppendedBlankField
2018,4527,!,Buckinghamshire,123,Y,WHB,AppendedBlankField
2018,4528,!,Out,126,Y,WHB,AppendedBlankField
2018,4529,!,Buckinghamshire,136,Y,WHB,AppendedBlankField
2018,4530,!,Buckinghamshire,78,NotYes,APK,AppendedBlankField
2018,4531,!,Out,112,NotYes,AIN,AppendedBlankField
2018,4532,!,Buckinghamshire,93,NotYes,WHB,AppendedBlankField
2018,4533,!,Buckinghamshire,113,NotYes,APK,No
2018,4534,!,Buckinghamshire,129,Y,WHB,AppendedBlankField
2018,4535,!,Buckinghamshire,114,Y,WHB,Yes
2018,4536,!,Out,106,NotYes,AIN,AppendedBlankField
2018,4537,!,Out,137,Y,WHA,AppendedBlankField
2018,4538,!,Out,120,NotYes,NOT,No
2018,4539,!,Out,116,NotYes,AIN,No
2018,4540,!,Buckinghamshire,116,NotYes,WHB,No
2018,4541,!,Buckinghamshire,134,Y,AIN,AppendedBlankField
2018,4542,!,Buckinghamshire,89,NotYes,WHB,AppendedBlankField
2018,4543,!,Out,137,Y,BLF,AppendedBlankField
2018,4544,!,Out,138,Y,AIN,AppendedBlankField
2018,4545,!,Buckinghamshire,95,NotYes,WHA,No
2018,4546,!,Out,98,NotYes,WHB,AppendedBlankField
2018,4547,!,Buckinghamshire,123,Y,WHB,AppendedBlankField
2018,4548,!,Buckinghamshire,106,NotYes,APK,No
2018,4549,!,Buckinghamshire,89,NotYes,WHB,AppendedBlankField
2018,4550,!,Out,115,NotYes,AIN,AppendedBlankField
2018,4551,!,Buckinghamshire,96,NotYes,AppendedBlankField,AppendedBlankField
2018,4552,!,Buckinghamshire,110,NotYes,WHB,AppendedBlankField
2018,4553,!,Buckinghamshire,95,NotYes,WHB,AppendedBlankField
2018,4554,!,Buckinghamshire,99,NotYes,WHB,AppendedBlankField
2018,4555,!,Out,138,Y,AAO,AppendedBlankField
2018,4556,!,Out,139,Y,AIN,AppendedBlankField
2018,4557,!,Out,76,NotYes,APK,AppendedBlankField
2018,4558,!,Buckinghamshire,98,NotYes,APK,AppendedBlankField
2018,4559,!,Out,127,Y,WHA,AppendedBlankField
2018,4560,!,Out,96,NotYes,APK,No
2018,4561,!,Buckinghamshire,145,Y,WHB,AppendedBlankField
2018,4562,!,Buckinghamshire,99,NotYes,AAO,AppendedBlankField
2018,4563,!,Buckinghamshire,96,NotYes,WHB,AppendedBlankField
2018,4564,!,Buckinghamshire,103,NotYes,WHB,AppendedBlankField
2018,4565,!,Out,107,NotYes,WHB,AppendedBlankField
2018,4566,!,Buckinghamshire,131,Y,WHB,AppendedBlankField
2018,4567,!,Out,121,Y,AppendedBlankField,AppendedBlankField
2018,4568,!,Buckinghamshire,79,NotYes,APK,AppendedBlankField
2018,4569,!,Buckinghamshire,95,NotYes,MWB,AppendedBlankField
2018,4570,!,Buckinghamshire,74,NotYes,WHB,AppendedBlankField
2018,4571,!,Out,138,Y,AIN,AppendedBlankField
2018,4572,!,Buckinghamshire,92,NotYes,OEO,AppendedBlankField
2018,4573,!,Buckinghamshire,84,NotYes,WHB,AppendedBlankField
2018,4574,!,Buckinghamshire,118,NotYes,AIN,No
2018,4575,!,Buckinghamshire,129,Y,WHB,AppendedBlankField
2018,4576,!,Buckinghamshire,72,NotYes,WHB,AppendedBlankField
2018,4577,!,Buckinghamshire,124,Y,WHB,AppendedBlankField
2018,4578,!,Buckinghamshire,140,Y,WHB,AppendedBlankField
2018,4579,!,Out,134,Y,WHB,AppendedBlankField
2018,4580,!,Out,115,NotYes,NOT,No
2018,4581,!,Buckinghamshire,87,NotYes,WHA,AppendedBlankField
2018,4582,!,Buckinghamshire,94,NotYes,WHB,AppendedBlankField
2018,4583,!,Out,97,NotYes,WHB,AppendedBlankField
2018,4584,!,Buckinghamshire,112,NotYes,WHB,AppendedBlankField
2018,4585,!,Buckinghamshire,108,NotYes,WHB,AppendedBlankField
2018,4586,!,Buckinghamshire,88,NotYes,WHB,AppendedBlankField
2018,4587,!,Buckinghamshire,123,Y,WHB,AppendedBlankField
2018,4588,!,Out,125,Y,MOT,AppendedBlankField
2018,4589,!,Out,110,NotYes,MOT,AppendedBlankField
2018,4590,!,Buckinghamshire,122,Y,WHB,AppendedBlankField
2018,4591,!,Buckinghamshire,120,NotYes,AIN,No
2018,4592,!,Buckinghamshire,110,NotYes,WHB,AppendedBlankField
2018,4593,!,Buckinghamshire,63,NotYes,WHB,AppendedBlankField
2018,4594,!,Out,105,NotYes,WHB,AppendedBlankField
2018,4595,!,Buckinghamshire,85,NotYes,WHB,AppendedBlankField
2018,4596,!,Buckinghamshire,131,Y,APK,AppendedBlankField
2018,4597,!,Out,121,Y,WHB,AppendedBlankField
2018,4598,!,Buckinghamshire,93,NotYes,WHB,AppendedBlankField
2018,4599,!,Out,113,NotYes,WHA,AppendedBlankField
2018,4600,!,Buckinghamshire,116,NotYes,WHB,AppendedBlankField
2018,4601,!,Out,148,Y,AIN,AppendedBlankField
2018,4602,!,Out,101,NotYes,APK,AppendedBlankField
2018,4603,!,Out,118,NotYes,AIN,AppendedBlankField
2018,4604,!,Buckinghamshire,92,NotYes,WHB,AppendedBlankField
2018,4605,!,Buckinghamshire,131,Y,WHB,AppendedBlankField
2018,4606,!,Buckinghamshire,90,NotYes,WHA,AppendedBlankField
2018,4607,!,Out,137,Y,AIN,AppendedBlankField
2018,4608,!,Buckinghamshire,84,NotYes,MOT,AppendedBlankField
2018,4609,!,Buckinghamshire,135,Y,WHB,AppendedBlankField
2018,4610,!,Out,99,NotYes,AIN,AppendedBlankField
2018,4611,!,Out,115,NotYes,AIN,AppendedBlankField
2018,4612,!,Buckinghamshire,108,NotYes,WHB,AppendedBlankField
2018,4613,!,Buckinghamshire,137,Y,WHB,AppendedBlankField
2018,4614,!,Buckinghamshire,113,NotYes,WHB,AppendedBlankField
2018,4615,!,Buckinghamshire,85,NotYes,WHB,AppendedBlankField
2018,4616,!,Buckinghamshire,144,Y,WHB,AppendedBlankField
2018,4617,!,Buckinghamshire,72,NotYes,WHB,AppendedBlankField
2018,4618,!,Buckinghamshire,127,Y,WHB,AppendedBlankField
2018,4619,!,Out,114,NotYes,AAO,AppendedBlankField
2018,4620,!,Out,124,Y,WHA,AppendedBlankField
2018,4621,!,Out,110,NotYes,AppendedBlankField,AppendedBlankField
2018,4622,!,Buckinghamshire,115,NotYes,WHB,No
2018,4623,!,Out,130,Y,AIN,AppendedBlankField
2018,4624,!,Buckinghamshire,132,Y,MOT,AppendedBlankField
2018,4625,!,Out,77,NotYes,AIN,AppendedBlankField
2018,4626,!,Out,93,NotYes,APK,AppendedBlankField
2018,4627,!,Out,129,Y,AIN,AppendedBlankField
2018,4628,!,Out,137,Y,AIN,AppendedBlankField
2018,4629,!,Out,129,Y,NOT,AppendedBlankField
2018,4630,!,Buckinghamshire,116,NotYes,REF,AppendedBlankField
2018,4631,!,Out,130,Y,AIN,AppendedBlankField
2018,4632,!,Out,120,Y,WHA,Yes
2018,4633,!,Buckinghamshire,118,NotYes,WHB,No
2018,4634,!,Out,129,Y,ABA,AppendedBlankField
2018,4635,!,Buckinghamshire,69,NotYes,AAO,AppendedBlankField
2018,4636,!,Out,119,NotYes,AIN,AppendedBlankField
2018,4637,!,Out,125,Y,REF,AppendedBlankField
2018,4638,!,Out,91,NotYes,APK,AppendedBlankField
2018,4639,!,Out,138,Y,AAO,AppendedBlankField
2018,4640,!,Buckinghamshire,114,NotYes,WHB,AppendedBlankField
2018,4641,!,Buckinghamshire,89,NotYes,ABA,AppendedBlankField
2018,4642,!,Out,114,NotYes,APK,AppendedBlankField
2018,4643,!,Buckinghamshire,136,Y,WHB,AppendedBlankField
2018,4644,!,Buckinghamshire,102,NotYes,APK,AppendedBlankField
2018,4645,!,Out,102,NotYes,WHB,AppendedBlankField
2018,4646,!,Buckinghamshire,109,NotYes,WHB,AppendedBlankField
2018,4647,!,Buckinghamshire,139,Y,WHB,AppendedBlankField
2018,4648,!,Out,138,Y,AAO,AppendedBlankField
2018,4649,!,Out,139,Y,AIN,AppendedBlankField
2018,4650,!,Out,133,Y,AAO,AppendedBlankField
2018,4651,!,Out,116,NotYes,NOT,AppendedBlankField
2018,4652,!,Buckinghamshire,95,NotYes,WHB,AppendedBlankField
2018,4653,!,Buckinghamshire,91,NotYes,APK,AppendedBlankField
2018,4654,!,Out,135,Y,WHB,AppendedBlankField
2018,4655,!,Out,104,NotYes,AIN,AppendedBlankField
2018,4656,!,Buckinghamshire,151,Y,AIN,AppendedBlankField
2018,4657,!,Buckinghamshire,101,NotYes,WHB,AppendedBlankField
2018,4658,!,Buckinghamshire,87,NotYes,WHB,AppendedBlankField
2018,4659,!,Buckinghamshire,94,NotYes,APK,AppendedBlankField
2018,4660,!,Buckinghamshire,87,NotYes,WHB,AppendedBlankField
2018,4661,!,Buckinghamshire,81,NotYes,APK,AppendedBlankField
2018,4662,!,Buckinghamshire,125,Y,WHB,AppendedBlankField
2018,4663,!,Buckinghamshire,94,NotYes,WHB,AppendedBlankField
2018,4664,!,Buckinghamshire,97,NotYes,WHB,AppendedBlankField
2018,4665,!,Buckinghamshire,91,NotYes,WHB,AppendedBlankField
2018,4666,!,Out,131,Y,WHB,AppendedBlankField
2018,4667,!,Buckinghamshire,105,NotYes,AIN,AppendedBlankField
2018,4668,!,Buckinghamshire,125,Y,WHB,AppendedBlankField
2018,4669,!,Buckinghamshire,144,Y,AIN,AppendedBlankField
2018,4670,!,Out,80,NotYes,REF,AppendedBlankField
2018,4671,!,Buckinghamshire,121,Y,WHB,AppendedBlankField
2018,4672,!,Out,135,Y,APK,AppendedBlankField
2018,4673,!,Out,127,Y,MWA,AppendedBlankField
2018,4674,!,Buckinghamshire,99,NotYes,WHB,AppendedBlankField
2018,4675,!,Buckinghamshire,87,NotYes,WHB,AppendedBlankField
2018,4676,!,Out,71,NotYes,NOT,AppendedBlankField
2018,4677,!,Buckinghamshire,105,NotYes,WHB,AppendedBlankField
2018,4678,!,Out,113,NotYes,WHB,No
2018,4679,!,Buckinghamshire,137,Y,WHA,AppendedBlankField
2018,4680,!,Buckinghamshire,104,NotYes,WHB,No
2018,4681,!,Out,115,NotYes,AIN,AppendedBlankField
2018,4682,!,Out,125,Y,REF,AppendedBlankField
2018,4683,!,Out,98,NotYes,WHB,AppendedBlankField
2018,4684,!,Out,105,NotYes,WHA,AppendedBlankField
2018,4685,!,Out,108,NotYes,NOT,No
2018,4686,!,Out,97,NotYes,MWA,No
2018,4687,!,Buckinghamshire,144,Y,MBA,AppendedBlankField
2018,4688,!,Buckinghamshire,111,NotYes,WHB,AppendedBlankField
2018,4689,!,Buckinghamshire,121,Y,WHA,AppendedBlankField
2018,4690,!,Out,104,NotYes,AIN,AppendedBlankField
2018,4691,!,Buckinghamshire,148,Y,AIN,AppendedBlankField
2018,4692,!,Buckinghamshire,105,NotYes,WHB,AppendedBlankField
